"","summary.mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.Rhat","summary.n.eff"
"p.value[284,1]",0.441071428571429,0.496518235671769,0,0,0,1,1,1.00099154816809,84000
"p.value[285,1]",0.520119047619048,0.499598033753126,0,0,1,1,1,1.00098784795577,84000
"p.value[286,1]",0.473214285714286,0.499284981943826,0,0,0,1,1,1.00099175526445,84000
"p.value[287,1]",0.577035714285714,0.494032796786541,0,0,1,1,1,1.00100768710014,74000
"p.value[288,1]",0.437619047619048,0.496096307867142,0,0,0,1,1,1.00099471174809,84000
"p.value[289,1]",0.756738095238095,0.429054474366895,0,1,1,1,1,1.00098726869665,84000
"p.value[290,1]",0.479107142857143,0.499566271429216,0,0,0,1,1,1.00099119020491,84000
"p.value[291,1]",0.426535714285714,0.494576496307312,0,0,0,1,1,1.00099963083091,84000
"p.value[292,1]",0.522011904761905,0.499518214389074,0,0,1,1,1,1.0010273167423,43000
"p.value[293,1]",0.579547619047619,0.493634558350234,0,0,1,1,1,1.00098794312844,84000
"p.value[294,1]",0.463464285714286,0.498666323222432,0,0,0,1,1,1.00099191296729,84000
"p.value[295,1]",0.632464285714286,0.482136889631258,0,0,1,1,1,1.00098194923721,84000
"p.value[296,1]",0.808261904761905,0.393670475182249,0,1,1,1,1,1.00101087050332,66000
"p.value[297,1]",0.376357142857143,0.484474187244869,0,0,0,1,1,1.00098072890326,84000
"p.value[298,1]",0.674571428571429,0.468537543584624,0,0,1,1,1,1.00099505507664,84000
"p.value[299,1]",0.795928571428571,0.40302383835384,0,1,1,1,1,1.00103636550244,36000
"p.value[300,1]",0.728190476190476,0.444894889724419,0,0,1,1,1,1.00102317784163,47000
"p.value[301,1]",0.384904761904762,0.486575692662997,0,0,0,1,1,1.00098949435618,84000
"p.value[302,1]",0.510202380952381,0.499898876183619,0,0,1,1,1,1.00101367516304,61000
"p.value[303,1]",0.642309523809524,0.479323204696892,0,0,1,1,1,1.0009905019801,84000
"p.value[304,1]",0.61477380952381,0.486651612603594,0,0,1,1,1,1.00103183106871,39000
"p.value[305,1]",0.660809523809524,0.473437393348677,0,0,1,1,1,1.00099515798973,84000
"p.value[306,1]",0.176297619047619,0.381075448379182,0,0,0,0,1,1.00102288506253,47000
"p.value[307,1]",0.614297619047619,0.48676367467277,0,0,1,1,1,1.00098742544318,84000
"p.value[308,1]",0.273095238095238,0.445552008544131,0,0,0,1,1,1.00099278884775,84000
"p.value[309,1]",0.595619047619048,0.490774760059819,0,0,1,1,1,1.00105222871099,28000
"p.value[310,1]",0.259428571428571,0.438323710275098,0,0,0,1,1,1.00099789240872,84000
"p.value[311,1]",0.167880952380952,0.373762760701496,0,0,0,0,1,1.00098661274135,84000
"p.value[312,1]",0.795547619047619,0.403303286903249,0,1,1,1,1,1.00100979889612,69000
"p.value[313,1]",0.468297619047619,0.498996917127693,0,0,0,1,1,1.00101317598601,62000
"p.value[314,1]",0.436142857142857,0.495908452223786,0,0,0,1,1,1.00102051445707,50000
"p.value[315,1]",0.406833333333333,0.491246216385669,0,0,0,1,1,1.00101949858932,52000
"p.value[316,1]",0.250857142857143,0.433509024124619,0,0,0,1,1,1.00102838048803,42000
"p.value[317,1]",0.365166666666667,0.48147973167793,0,0,0,1,1,1.00099289949186,84000
"p.value[318,1]",0.531738095238095,0.498994646809639,0,0,1,1,1,1.00099533486715,84000
"p.value[319,1]",0.57277380952381,0.494678568188076,0,0,1,1,1,1.00102365355918,47000
"p.value[320,1]",0.406940476190476,0.491266524563698,0,0,0,1,1,1.00098493132608,84000
"p.value[321,1]",0.425547619047619,0.494428713977737,0,0,0,1,1,1.00102970360875,41000
"p.value[322,1]",0.342654761904762,0.474599997406999,0,0,0,1,1,1.00098178119439,84000
"p.value[323,1]",0.568321428571429,0.495313136363198,0,0,1,1,1,1.00101077408935,66000
"p.value[324,1]",0.441738095238095,0.49659690521471,0,0,0,1,1,1.00103798473894,35000
"p.value[325,1]",0.224916666666667,0.417529921196157,0,0,0,0,1,1.00098466199947,84000
"p.value[326,1]",0.218428571428571,0.413182239439203,0,0,0,0,1,1.00098641596473,84000
"p.value[327,1]",0.335547619047619,0.472184358764472,0,0,0,1,1,1.00105460669124,27000
"p.value[328,1]",0.354595238095238,0.478393331623016,0,0,0,1,1,1.00099030609109,84000
"p.value[329,1]",0.27277380952381,0.445388167688228,0,0,0,1,1,1.00101325716123,61000
"p.value[330,1]",0.351095238095238,0.477315497490908,0,0,0,1,1,1.00099623420214,84000
"p.value[331,1]",0.355619047619048,0.478703320071555,0,0,0,1,1,1.00098142348619,84000
"p.value[332,1]",0.472119047619048,0.49922501887024,0,0,0,1,1,1.00099997303524,84000
"p.value[333,1]",0.8015,0.398872967300846,0,1,1,1,1,1.0010736629498,22000
"p.value[334,1]",0.745130952380952,0.435790175491339,0,0,1,1,1,1.00098567556404,84000
"p.value[335,1]",0.76747619047619,0.422443619949019,0,1,1,1,1,1.00098467838878,84000
"p.value[336,1]",0.811047619047619,0.391473119260942,0,1,1,1,1,1.0009945925095,84000
"p.value[337,1]",0.621345238095238,0.485054774352112,0,0,1,1,1,1.00098469495956,84000
"p.value[338,1]",0.662047619047619,0.473015044973108,0,0,1,1,1,1.00099875243213,84000
"p.value[339,1]",0.471309523809524,0.499179149206403,0,0,0,1,1,1.00098661325166,84000
"p.value[340,1]",0.491607142857143,0.49993253078421,0,0,0,1,1,1.00098457452514,84000
"p.value[341,1]",0.772654761904762,0.419119877861523,0,1,1,1,1,1.00100929592106,70000
"p.value[342,1]",0.5445,0.498018777408264,0,0,1,1,1,1.00101668677448,56000
"p.value[343,1]",0.815678571428571,0.387748409935918,0,1,1,1,1,1.00098247864046,84000
"p.value[344,1]",0.628202380952381,0.483287626653975,0,0,1,1,1,1.0009887990945,84000
"p.value[345,1]",0.592130952380952,0.491441515125784,0,0,1,1,1,1.00104305388714,32000
"p.value[346,1]",0.549714285714286,0.497525312520614,0,0,1,1,1,1.00099796195421,84000
"p.value[347,1]",0.358797619047619,0.479650525359849,0,0,0,1,1,1.00100404835701,84000
"p.value[348,1]",0.682047619047619,0.465683633039206,0,0,1,1,1,1.00098756027537,84000
"p.value[349,1]",0.663833333333333,0.472399508436428,0,0,1,1,1,1.00101047146105,67000
"p.value[350,1]",0.620440476190476,0.485280223406516,0,0,1,1,1,1.00100851780252,72000
"p.value[351,1]",0.37525,0.484190281248086,0,0,0,1,1,1.00098930116277,84000
"p.value[352,1]",0.516428571428571,0.499733003766626,0,0,1,1,1,1.00102063908415,50000
"p.value[353,1]",0.362464285714286,0.480714757759529,0,0,0,1,1,1.00098140455974,84000
"p.value[354,1]",0.162047619047619,0.368496682147766,0,0,0,0,1,1.00104102099153,33000
"p.value[355,1]",0.0869523809523809,0.281766941902713,0,0,0,0,1,1.00098755685618,84000
"p.value[356,1]",0.372761904761905,0.483542397945889,0,0,0,1,1,1.00098363558759,84000
"p.value[357,1]",0.262,0.439725257273842,0,0,0,1,1,1.00098768396659,84000
"p.value[358,1]",0.421214285714286,0.493756735199038,0,0,0,1,1,1.00107605489177,21000
"p.value[359,1]",0.185511904761905,0.388714595495939,0,0,0,0,1,1.0009851865793,84000
"p.value[360,1]",0.478738095238095,0.499550700379821,0,0,0,1,1,1.00099130456008,84000
"p.value[361,1]",0.36502380952381,0.481439702704397,0,0,0,1,1,1.00098793284429,84000
"p.value[362,1]",0.71097619047619,0.453311695612915,0,0,1,1,1,1.00099671712581,84000
"p.value[363,1]",0.663547619047619,0.472498501690216,0,0,1,1,1,1.00098240531233,84000
"p.value[364,1]",0.577809523809524,0.493911512473968,0,0,1,1,1,1.00099192311305,84000
"p.value[365,1]",0.320988095238095,0.466859007285568,0,0,0,1,1,1.00103905724476,34000
"p.value[366,1]",0.196511904761905,0.397362373373759,0,0,0,0,1,1.00101015479031,68000
"p.value[367,1]",0.243357142857143,0.429111449369928,0,0,0,0,1,1.00098708048837,84000
"p.value[368,1]",0.365369047619048,0.481536361144882,0,0,0,1,1,1.00099407128916,84000
"p.value[369,1]",0.525988095238095,0.499327134343264,0,0,1,1,1,1.0010103095506,67000
"p.value[370,1]",0.481607142857143,0.499664562486309,0,0,0,1,1,1.00099443857039,84000
"p.value[371,1]",0.334845238095238,0.471939144516326,0,0,0,1,1,1.00099374846524,84000
"p.value[372,1]",0.277738095238095,0.447886183992161,0,0,0,1,1,1.00098458764191,84000
"p.value[373,1]",0.396059523809524,0.489079978141734,0,0,0,1,1,1.00102176534925,49000
"p.value[374,1]",0.420416666666667,0.493628801714075,0,0,0,1,1,1.00100452574314,84000
"p.value[375,1]",0.314345238095238,0.464257337339388,0,0,0,1,1,1.00107456412519,21000
"p.value[376,1]",0.518821428571429,0.499648602354867,0,0,1,1,1,1.00098805674999,84000
"p.value[377,1]",0.1705,0.376073707812105,0,0,0,0,1,1.00101569691331,57000
"p.value[378,1]",0.693714285714286,0.46095260602575,0,0,1,1,1,1.00100890611771,71000
"p.value[379,1]",0.603666666666667,0.489138089407047,0,0,1,1,1,1.00100370003299,84000
"p.value[380,1]",0.566095238095238,0.495615116516346,0,0,1,1,1,1.00100251526888,84000
"p.value[381,1]",0.501142857142857,0.50000167008512,0,0,1,1,1,1.00104004819144,34000
"p.value[382,1]",0.632107142857143,0.482234871472516,0,0,1,1,1,1.00099187525866,84000
"p.value[383,1]",0.445107142857143,0.496980597798786,0,0,0,1,1,1.00105416923274,27000
"p.value[384,1]",0.483607142857143,0.499734176599367,0,0,0,1,1,1.00100457819245,84000
"p.value[385,1]",0.663107142857143,0.472650737286577,0,0,1,1,1,1.00099714833847,84000
"p.value[386,1]",0.483785714285714,0.499740002436114,0,0,0,1,1,1.00103738706196,35000
"p.value[387,1]",0.49177380952381,0.499935301024592,0,0,0,1,1,1.00098461988981,84000
"p.value[1,2]",0.766726190476191,0.42291756713462,0,1,1,1,1,1.00100410517472,84000
"p.value[2,2]",0.23897619047619,0.42646070858366,0,0,0,0,1,1.0010028367722,84000
"p.value[3,2]",0.201583333333333,0.401185006100614,0,0,0,0,1,1.00098245366636,84000
"p.value[4,2]",0.431535714285714,0.49529341001571,0,0,0,1,1,1.00098939546396,84000
"p.value[5,2]",0.651714285714286,0.476429929494645,0,0,1,1,1,1.0009917010254,84000
"p.value[6,2]",0.720797619047619,0.448609860865593,0,0,1,1,1,1.00098222328359,84000
"p.value[7,2]",0.774869047619048,0.417671022978373,0,1,1,1,1,1.00099173426852,84000
"p.value[8,2]",0.326726190476191,0.469018982268749,0,0,0,1,1,1.00102696955849,43000
"p.value[9,2]",0.289892857142857,0.453715152054908,0,0,0,1,1,1.00101244946847,63000
"p.value[10,2]",0.636130952380952,0.481114455626122,0,0,1,1,1,1.00099879451673,84000
"p.value[11,2]",0.561702380952381,0.496181163574917,0,0,1,1,1,1.00104209166028,33000
"p.value[12,2]",0.435488095238095,0.495823699337011,0,0,0,1,1,1.00100355635488,84000
"p.value[13,2]",0.327880952380952,0.469443987063683,0,0,0,1,1,1.00101697052349,55000
"p.value[14,2]",0.47675,0.499462117973489,0,0,0,1,1,1.00098223445056,84000
"p.value[15,2]",0.175297619047619,0.380223730027853,0,0,0,0,1,1.00100745400944,75000
"p.value[16,2]",0.218595238095238,0.413295769963961,0,0,0,0,1,1.00098463546242,84000
"p.value[17,2]",0.771607142857143,0.419799544955575,0,1,1,1,1,1.00098460239143,84000
"p.value[18,2]",0.336416666666667,0.47248613811636,0,0,0,1,1,1.00101866978044,53000
"p.value[19,2]",0.3675,0.482127075801021,0,0,0,1,1,1.00098322361711,84000
"p.value[20,2]",0.220333333333333,0.414473884168767,0,0,0,0,1,1.00101064585344,67000
"p.value[21,2]",0.321333333333333,0.46699124019883,0,0,0,1,1,1.00098492985308,84000
"p.value[22,2]",0.422833333333333,0.49401235904722,0,0,0,1,1,1.00107793158651,21000
"p.value[23,2]",0.418607142857143,0.493333660076482,0,0,0,1,1,1.00102371243484,46000
"p.value[24,2]",0.580214285714286,0.493526663913062,0,0,1,1,1,1.00098505507951,84000
"p.value[25,2]",0.510238095238095,0.499898146009712,0,0,1,1,1,1.00104254353081,32000
"p.value[26,2]",0.562904761904762,0.496030160421522,0,0,1,1,1,1.00098220602719,84000
"p.value[27,2]",0.581785714285714,0.493268682904091,0,0,1,1,1,1.00100204765223,84000
"p.value[28,2]",0.552845238095238,0.497202497771987,0,0,1,1,1,1.0010196058146,51000
"p.value[29,2]",0.427916666666667,0.49477965542603,0,0,0,1,1,1.0010212993638,49000
"p.value[30,2]",0.614380952380952,0.486744099303168,0,0,1,1,1,1.00099099717409,84000
"p.value[31,2]",0.450071428571429,0.497503853556658,0,0,0,1,1,1.00101136206746,65000
"p.value[32,2]",0.461202380952381,0.498495439359504,0,0,0,1,1,1.00099686465248,84000
"p.value[33,2]",0.691083333333333,0.462049457597653,0,0,1,1,1,1.00100200723136,84000
"p.value[34,2]",0.28327380952381,0.450590918030296,0,0,0,1,1,1.00100693197735,76000
"p.value[35,2]",0.375595238095238,0.484279100513901,0,0,0,1,1,1.00100503642935,82000
"p.value[36,2]",0.182964285714286,0.386639542095499,0,0,0,0,1,1.00102383372259,46000
"p.value[37,2]",0.545321428571429,0.497944695608961,0,0,1,1,1,1.00100040450151,84000
"p.value[38,2]",0.393964285714286,0.488629992599898,0,0,0,1,1,1.00099085548798,84000
"p.value[39,2]",0.430190476190476,0.49510559337822,0,0,0,1,1,1.00098929910257,84000
"p.value[40,2]",0.884154761904762,0.320041150896358,0,1,1,1,1,1.00099494041243,84000
"p.value[41,2]",0.379666666666667,0.485306802683075,0,0,0,1,1,1.00099574974846,84000
"p.value[42,2]",0.639583333333333,0.48012418948871,0,0,1,1,1,1.00101162362157,65000
"p.value[43,2]",0.888357142857143,0.314928420923001,0,1,1,1,1,1.00099175856802,84000
"p.value[44,2]",0.282333333333333,0.450137350603509,0,0,0,1,1,1.00101980631795,51000
"p.value[45,2]",0.451047619047619,0.497600856205911,0,0,0,1,1,1.00099072492868,84000
"p.value[46,2]",0.671119047619048,0.469809428568332,0,0,1,1,1,1.00098778997527,84000
"p.value[47,2]",0.213142857142857,0.409530189605963,0,0,0,0,1,1.00104598262297,31000
"p.value[48,2]",0.674142857142857,0.468697002878278,0,0,1,1,1,1.00098924087921,84000
"p.value[49,2]",0.690238095238095,0.462398110399775,0,0,1,1,1,1.00102830619782,42000
"p.value[50,2]",0.868166666666667,0.338311495682793,0,1,1,1,1,1.00103889195271,34000
"p.value[51,2]",0.880785714285714,0.324042419811765,0,1,1,1,1,1.00100414385887,84000
"p.value[52,2]",0.504083333333333,0.49998630222867,0,0,1,1,1,1.00099029852583,84000
"p.value[53,2]",0.454059523809524,0.497887963047587,0,0,0,1,1,1.00101837226824,53000
"p.value[54,2]",0.706035714285714,0.455578484229672,0,0,1,1,1,1.00103114971048,40000
"p.value[55,2]",0.297511904761905,0.457166336681407,0,0,0,1,1,1.00100867324814,71000
"p.value[56,2]",0.809952380952381,0.392340864629304,0,1,1,1,1,1.00101875123243,53000
"p.value[57,2]",0.967357142857143,0.177701088756185,0,1,1,1,1,1.00098599147139,84000
"p.value[58,2]",0.664142857142857,0.47229204727851,0,0,1,1,1,1.0009911708777,84000
"p.value[59,2]",0.480202380952381,0.49961087442116,0,0,0,1,1,1.00107739994508,21000
"p.value[60,2]",0.439642857142857,0.496346600837206,0,0,0,1,1,1.0010286812496,42000
"p.value[61,2]",0.449059523809524,0.497401259768186,0,0,0,1,1,1.00098747494168,84000
"p.value[62,2]",0.648702380952381,0.477378586531729,0,0,1,1,1,1.00103439251374,37000
"p.value[63,2]",0.207321428571429,0.405390195083095,0,0,0,0,1,1.00098544936875,84000
"p.value[64,2]",0.364047619047619,0.481164947081932,0,0,0,1,1,1.00105731613713,26000
"p.value[65,2]",0.689369047619048,0.462754700799834,0,0,1,1,1,1.00098314080219,84000
"p.value[66,2]",0.264797619047619,0.441228010941129,0,0,0,1,1,1.00101790666386,54000
"p.value[67,2]",0.450571428571429,0.497553779471699,0,0,0,1,1,1.00100869801757,71000
"p.value[68,2]",0.598416666666667,0.490221399613618,0,0,1,1,1,1.00101259844147,63000
"p.value[69,2]",0.526833333333333,0.499282424962334,0,0,1,1,1,1.00103772448925,35000
"p.value[70,2]",0.578309523809524,0.493832483440713,0,0,1,1,1,1.00099124611049,84000
"p.value[71,2]",0.890011904761905,0.312876780096429,0,1,1,1,1,1.00102084611684,50000
"p.value[72,2]",0.796107142857143,0.402892656125181,0,1,1,1,1,1.00101689403169,55000
"p.value[73,2]",0.639261904761905,0.480217520740074,0,0,1,1,1,1.00100132810045,84000
"p.value[74,2]",0.536559523809524,0.498664578181215,0,0,1,1,1,1.00110193316508,17000
"p.value[75,2]",0.22372619047619,0.416743145989153,0,0,0,0,1,1.00098116810869,84000
"p.value[76,2]",0.0703214285714286,0.255689467037565,0,0,0,0,1,1.00104333174948,32000
"p.value[77,2]",0.573309523809524,0.494599460133519,0,0,1,1,1,1.00099013454846,84000
"p.value[78,2]",0.805178571428571,0.396065533738925,0,1,1,1,1,1.00098831620453,84000
"p.value[79,2]",0.400630952380952,0.490029234892879,0,0,0,1,1,1.00104041170241,33000
"p.value[80,2]",0.488904761904762,0.499879856017396,0,0,0,1,1,1.0010152242238,58000
"p.value[81,2]",0.58277380952381,0.493103834010986,0,0,1,1,1,1.00099256226339,84000
"p.value[82,2]",0.562440476190476,0.496088819410416,0,0,1,1,1,1.00099242252781,84000
"p.value[83,2]",0.795738095238095,0.403163631836783,0,1,1,1,1,1.00102788654493,42000
"p.value[84,2]",0.603452380952381,0.489183456067566,0,0,1,1,1,1.00099139199224,84000
"p.value[85,2]",0.461892857142857,0.498548698324863,0,0,0,1,1,1.00098402113512,84000
"p.value[86,2]",0.483035714285714,0.499715104644672,0,0,0,1,1,1.00105481190502,27000
"p.value[87,2]",0.492571428571429,0.499947789169511,0,0,0,1,1,1.00098633831463,84000
"p.value[88,2]",0.796761904761905,0.402410610783771,0,1,1,1,1,1.00104087401024,33000
"p.value[89,2]",0.355166666666667,0.478566643275456,0,0,0,1,1,1.0009858615017,84000
"p.value[90,2]",0.74502380952381,0.435850426478637,0,0,1,1,1,1.00101190482542,64000
"p.value[91,2]",0.774726190476191,0.417765003292449,0,1,1,1,1,1.0009863059193,84000
"p.value[92,2]",0.60575,0.488691907639799,0,0,1,1,1,1.00101089082621,66000
"p.value[93,2]",0.606261904761905,0.48858085246657,0,0,1,1,1,1.00103986450801,34000
"p.value[94,2]",0.653,0.476018589494169,0,0,1,1,1,1.00112806696315,14000
"p.value[95,2]",0.578952380952381,0.493730112064169,0,0,1,1,1,1.00098066344404,84000
"p.value[96,2]",0.490678571428571,0.499916079118175,0,0,0,1,1,1.00099965619354,84000
"p.value[97,2]",0.621571428571429,0.484998131987279,0,0,1,1,1,1.0010056215065,80000
"p.value[98,2]",0.332916666666667,0.471259804779525,0,0,0,1,1,1.00104618497011,31000
"p.value[99,2]",0.195988095238095,0.39696175848462,0,0,0,0,1,1.00101782019191,54000
"p.value[100,2]",0.903690476190476,0.29501700894098,0,1,1,1,1,1.00100760363935,74000
"p.value[101,2]",0.429464285714286,0.495002656564386,0,0,0,1,1,1.0010241588628,46000
"p.value[102,2]",0.337880952380952,0.472990568334456,0,0,0,1,1,1.00098609217148,84000
"p.value[103,2]",0.687630952380952,0.46346216978081,0,0,1,1,1,1.00099180365619,84000
"p.value[104,2]",0.317404761904762,0.465469180858636,0,0,0,1,1,1.00100359573457,84000
"p.value[105,2]",0.347392857142857,0.476144682761763,0,0,0,1,1,1.00098225303814,84000
"p.value[106,2]",0.427428571428571,0.494708299184983,0,0,0,1,1,1.00098845629094,84000
"p.value[107,2]",0.672904761904762,0.469155159437569,0,0,1,1,1,1.0010760588863,21000
"p.value[108,2]",0.0734761904761905,0.260918091294296,0,0,0,0,1,1.00106336747301,24000
"p.value[109,2]",0.461238095238095,0.498498217728202,0,0,0,1,1,1.00098545131262,84000
"p.value[110,2]",0.306690476190476,0.461122499300559,0,0,0,1,1,1.00100810600166,73000
"p.value[111,2]",0.460202380952381,0.498416599732052,0,0,0,1,1,1.00098575441766,84000
"p.value[112,2]",0.816952380952381,0.386707859348696,0,1,1,1,1,1.00100287346565,84000
"p.value[113,2]",0.431595238095238,0.49530163443007,0,0,0,1,1,1.00100713689423,76000
"p.value[114,2]",0.61727380952381,0.486055208896889,0,0,1,1,1,1.00099044651662,84000
"p.value[115,2]",0.792357142857143,0.405622065107498,0,1,1,1,1,1.0009985431852,84000
"p.value[116,2]",0.57847619047619,0.493806025112852,0,0,1,1,1,1.00104104713833,33000
"p.value[117,2]",0.42497619047619,0.494342327970037,0,0,0,1,1,1.00098170132383,84000
"p.value[118,2]",0.599583333333333,0.489985732332179,0,0,1,1,1,1.00100800595616,73000
"p.value[119,2]",0.489654761904762,0.499895940172103,0,0,0,1,1,1.00098389841126,84000
"p.value[120,2]",0.633035714285714,0.481979526796985,0,0,1,1,1,1.00098446367393,84000
"p.value[121,2]",0.492202380952381,0.499942169294853,0,0,0,1,1,1.00098254921523,84000
"p.value[122,2]",0.54402380952381,0.498061098007137,0,0,1,1,1,1.00098639996405,84000
"p.value[123,2]",0.269654761904762,0.443783072966199,0,0,0,1,1,1.00099072498316,84000
"p.value[124,2]",0.463916666666667,0.498699261861491,0,0,0,1,1,1.0009953249147,84000
"p.value[125,2]",0.573678571428571,0.494544618524965,0,0,1,1,1,1.00099673068734,84000
"p.value[126,2]",0.72875,0.444607456958634,0,0,1,1,1,1.00100637303112,78000
"p.value[127,2]",0.338892857142857,0.473336197378198,0,0,0,1,1,1.00105369108652,27000
"p.value[128,2]",0.433630952380952,0.495578523853413,0,0,0,1,1,1.00101853079378,53000
"p.value[129,2]",0.362440476190476,0.480707944976163,0,0,0,1,1,1.00101224827176,63000
"p.value[130,2]",0.406166666666667,0.491119310313109,0,0,0,1,1,1.0009907638278,84000
"p.value[131,2]",0.441464285714286,0.49656470433132,0,0,0,1,1,1.00104221653679,33000
"p.value[132,2]",0.480595238095238,0.499626287297414,0,0,0,1,1,1.00103348228794,38000
"p.value[133,2]",0.629261904761905,0.483005318074742,0,0,1,1,1,1.00098850946673,84000
"p.value[134,2]",0.429095238095238,0.494949927885043,0,0,0,1,1,1.00098860616385,84000
"p.value[135,2]",0.837797619047619,0.368638557880308,0,1,1,1,1,1.00098616646246,84000
"p.value[136,2]",0.535095238095238,0.498769772365933,0,0,1,1,1,1.00098142914676,84000
"p.value[137,2]",0.566214285714286,0.495599225582737,0,0,1,1,1,1.00098496267627,84000
"p.value[138,2]",0.652595238095238,0.476148498188572,0,0,1,1,1,1.00098922619014,84000
"p.value[139,2]",0.521630952380952,0.49953485619596,0,0,1,1,1,1.00098987939171,84000
"p.value[140,2]",0.891392857142857,0.311147527566415,0,1,1,1,1,1.00098983269525,84000
"p.value[141,2]",0.778821428571429,0.415042963669487,0,1,1,1,1,1.00101082383723,66000
"p.value[142,2]",0.636619047619048,0.480976080331811,0,0,1,1,1,1.00101731284201,55000
"p.value[143,2]",0.699785714285714,0.458353760120917,0,0,1,1,1,1.00098797286182,84000
"p.value[144,2]",0.694047619047619,0.460812379928014,0,0,1,1,1,1.00098335444069,84000
"p.value[145,2]",0.527821428571429,0.499228339663703,0,0,1,1,1,1.00098817172266,84000
"p.value[146,2]",0.270261904761905,0.444097686873415,0,0,0,1,1,1.0010298393503,41000
"p.value[147,2]",0.460666666666667,0.498453454894825,0,0,0,1,1,1.00100429488066,84000
"p.value[148,2]",0.269095238095238,0.443492201083354,0,0,0,1,1,1.00099707831582,84000
"p.value[149,2]",0.727678571428571,0.445157081508686,0,0,1,1,1,1.00098112991674,84000
"p.value[150,2]",0.463571428571429,0.498674161764261,0,0,0,1,1,1.00098064105399,84000
"p.value[151,2]",0.627071428571429,0.483586223993698,0,0,1,1,1,1.00098960675134,84000
"p.value[152,2]",0.333559523809524,0.471487236642319,0,0,0,1,1,1.00107169369724,22000
"p.value[153,2]",0.612738095238095,0.487127238817662,0,0,1,1,1,1.0010064880108,77000
"p.value[154,2]",0.503571428571429,0.499990220876387,0,0,1,1,1,1.00098137302927,84000
"p.value[155,2]",0.836357142857143,0.369953377873742,0,1,1,1,1,1.00100376900699,84000
"p.value[156,2]",0.601107142857143,0.489673564928165,0,0,1,1,1,1.00103434870892,37000
"p.value[157,2]",0.494297619047619,0.499970457817527,0,0,0,1,1,1.00098767375478,84000
"p.value[158,2]",0.536154761904762,0.498694088450848,0,0,1,1,1,1.0010216456816,49000
"p.value[159,2]",0.532607142857143,0.498938611256937,0,0,1,1,1,1.00102033575752,50000
"p.value[160,2]",0.465964285714286,0.498843194388751,0,0,0,1,1,1.00099668011297,84000
"p.value[161,2]",0.667238095238095,0.471204905284087,0,0,1,1,1,1.00103842527922,35000
"p.value[162,2]",0.710833333333333,0.453378156289239,0,0,1,1,1,1.00098686506673,84000
"p.value[163,2]",0.389047619047619,0.487537074315802,0,0,0,1,1,1.0010078662578,73000
"p.value[164,2]",0.582630952380952,0.493127793426145,0,0,1,1,1,1.00113106848183,13000
"p.value[165,2]",0.622416666666667,0.484785475796404,0,0,1,1,1,1.0009858512173,84000
"p.value[166,2]",0.384321428571429,0.486437339266123,0,0,0,1,1,1.00103661641019,36000
"p.value[167,2]",0.471607142857143,0.499196166143114,0,0,0,1,1,1.00099585813094,84000
"p.value[168,2]",0.31602380952381,0.464925084949889,0,0,0,1,1,1.0010270568317,43000
"p.value[169,2]",0.389130952380952,0.487556031827649,0,0,0,1,1,1.00103079259221,40000
"p.value[170,2]",0.408607142857143,0.491579314507464,0,0,0,1,1,1.0009902047621,84000
"p.value[171,2]",0.456297619047619,0.49808940501465,0,0,0,1,1,1.00098547982005,84000
"p.value[172,2]",0.5375,0.498594734714113,0,0,1,1,1,1.00109027870373,18000
"p.value[173,2]",0.557238095238095,0.496715952709979,0,0,1,1,1,1.00098162553592,84000
"p.value[174,2]",0.496571428571429,0.499991220906851,0,0,0,1,1,1.00098421268243,84000
"p.value[175,2]",0.464202380952381,0.498719852663454,0,0,0,1,1,1.00103079976955,40000
"p.value[176,2]",0.484940476190476,0.499776134152716,0,0,0,1,1,1.00099927608488,84000
"p.value[177,2]",0.661583333333333,0.473173849433378,0,0,1,1,1,1.00100669747878,77000
"p.value[178,2]",0.390285714285714,0.487817187514046,0,0,0,1,1,1.00098509494658,84000
"p.value[179,2]",0.294119047619048,0.455648444592832,0,0,0,1,1,1.00101765889857,54000
"p.value[180,2]",0.804297619047619,0.396742779277719,0,1,1,1,1,1.00098660459327,84000
"p.value[181,2]",0.335392857142857,0.472130429200303,0,0,0,1,1,1.00107259776932,22000
"p.value[182,2]",0.659035714285714,0.474036197673185,0,0,1,1,1,1.0009807069088,84000
"p.value[183,2]",0.608880952380952,0.488003866071936,0,0,1,1,1,1.0009820367837,84000
"p.value[184,2]",0.607416666666667,0.488328269287475,0,0,1,1,1,1.00101408188013,60000
"p.value[185,2]",0.435309523809524,0.495800432327191,0,0,0,1,1,1.00098181274681,84000
"p.value[186,2]",0.944321428571429,0.229301317165516,0,1,1,1,1,1.00098562966544,84000
"p.value[187,2]",0.261488095238095,0.439447801527606,0,0,0,1,1,1.00099550923139,84000
"p.value[188,2]",0.502785714285714,0.499995215906554,0,0,1,1,1,1.00098747444216,84000
"p.value[189,2]",0.549071428571429,0.497589130163429,0,0,1,1,1,1.00099474654391,84000
"p.value[190,2]",0.700190476190476,0.458177118988847,0,0,1,1,1,1.00104166163814,33000
"p.value[191,2]",0.571880952380952,0.494809097935365,0,0,1,1,1,1.00098977188308,84000
"p.value[192,2]",0.475821428571429,0.499418027257662,0,0,0,1,1,1.00099085520553,84000
"p.value[193,2]",0.496011904761905,0.499987070965773,0,0,0,1,1,1.00098109497064,84000
