"","summary.mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.Rhat","summary.n.eff"
"p.value[284,1]",0.443642857142857,0.49681667732011,0,0,0,1,1,1.00098776924727,84000
"p.value[285,1]",0.520738095238095,0.499572719943631,0,0,1,1,1,1.00100508253565,82000
"p.value[286,1]",0.475202380952381,0.499387672049371,0,0,0,1,1,1.0010441993416,31000
"p.value[287,1]",0.578166666666667,0.493855116110826,0,0,1,1,1,1.00115179584863,12000
"p.value[288,1]",0.432452380952381,0.495419257870169,0,0,0,1,1,1.00098209894708,84000
"p.value[289,1]",0.762333333333333,0.425656409756992,0,1,1,1,1,1.0009853080629,84000
"p.value[290,1]",0.48102380952381,0.499642748505382,0,0,0,1,1,1.00100242976463,84000
"p.value[291,1]",0.432083333333333,0.495368799685004,0,0,0,1,1,1.00101543401816,58000
"p.value[292,1]",0.519428571428571,0.499625361990778,0,0,1,1,1,1.0009900488071,84000
"p.value[293,1]",0.580761904761905,0.493437344873266,0,0,1,1,1,1.00102227260186,48000
"p.value[294,1]",0.46777380952381,0.498963361891163,0,0,0,1,1,1.0009863893627,84000
"p.value[295,1]",0.632190476190476,0.482212034483093,0,0,1,1,1,1.00101094213224,66000
"p.value[296,1]",0.808369047619048,0.393586552922795,0,1,1,1,1,1.00107283430122,22000
"p.value[297,1]",0.378857142857143,0.485105359357806,0,0,0,1,1,1.00098479779974,84000
"p.value[298,1]",0.676976190476191,0.467634506171274,0,0,1,1,1,1.00102301710618,47000
"p.value[299,1]",0.796488095238095,0.402612393134105,0,1,1,1,1,1.00100794564205,73000
"p.value[300,1]",0.730857142857143,0.443516991045058,0,0,1,1,1,1.00098518387282,84000
"p.value[301,1]",0.383845238095238,0.486323849808586,0,0,0,1,1,1.00098410512646,84000
"p.value[302,1]",0.510476190476191,0.49989321294897,0,0,1,1,1,1.00100167898175,84000
"p.value[303,1]",0.643380952380952,0.479003793281503,0,0,1,1,1,1.00100831119839,72000
"p.value[304,1]",0.614642857142857,0.486682478692282,0,0,1,1,1,1.00098238464403,84000
"p.value[305,1]",0.664178571428571,0.472279633286918,0,0,1,1,1,1.00099391909048,84000
"p.value[306,1]",0.172345238095238,0.377682479266179,0,0,0,0,1,1.0010166479567,56000
"p.value[307,1]",0.617404761904762,0.486023594090095,0,0,1,1,1,1.00100560743371,80000
"p.value[308,1]",0.270154761904762,0.444042243293,0,0,0,1,1,1.00102521935838,45000
"p.value[309,1]",0.597583333333333,0.490387964694216,0,0,1,1,1,1.00100710801396,76000
"p.value[310,1]",0.255797619047619,0.436311200196046,0,0,0,1,1,1.00103811313778,35000
"p.value[311,1]",0.164583333333333,0.370806279066038,0,0,0,0,1,1.00098288278944,84000
"p.value[312,1]",0.797571428571429,0.401812352920453,0,1,1,1,1,1.00099565800105,84000
"p.value[313,1]",0.46277380952381,0.498615252946448,0,0,0,1,1,1.00102699297054,43000
"p.value[314,1]",0.436297619047619,0.495928356294421,0,0,0,1,1,1.00099458977443,84000
"p.value[315,1]",0.408083333333333,0.491481639569731,0,0,0,1,1,1.00107262107047,22000
"p.value[316,1]",0.249642857142857,0.432808885147295,0,0,0,0,1,1.00099249162185,84000
"p.value[317,1]",0.35775,0.479340873314011,0,0,0,1,1,1.00100269186153,84000
"p.value[318,1]",0.52527380952381,0.499363798421172,0,0,1,1,1,1.00098687166042,84000
"p.value[319,1]",0.572071428571429,0.49478138967836,0,0,1,1,1,1.00104428167025,31000
"p.value[320,1]",0.408440476190476,0.491548298771475,0,0,0,1,1,1.00098141765001,84000
"p.value[321,1]",0.431702380952381,0.495316420005576,0,0,0,1,1,1.00098504858198,84000
"p.value[322,1]",0.346488095238095,0.475853749352101,0,0,0,1,1,1.00100967135203,69000
"p.value[323,1]",0.568238095238095,0.495324624009086,0,0,1,1,1,1.00099242425812,84000
"p.value[324,1]",0.445547619047619,0.497029052607339,0,0,0,1,1,1.00099566505316,84000
"p.value[325,1]",0.227416666666667,0.419166336983938,0,0,0,0,1,1.00099837945495,84000
"p.value[326,1]",0.21922619047619,0.413724673667199,0,0,0,0,1,1.00099089789734,84000
"p.value[327,1]",0.339011904761905,0.473376700816743,0,0,0,1,1,1.00098119460226,84000
"p.value[328,1]",0.356130952380952,0.478857418186034,0,0,0,1,1,1.00098506076946,84000
"p.value[329,1]",0.276869047619048,0.447453865332524,0,0,0,1,1,1.00098533078522,84000
"p.value[330,1]",0.352214285714286,0.477663164655308,0,0,0,1,1,1.00103705072017,35000
"p.value[331,1]",0.353892857142857,0.478179281122169,0,0,0,1,1,1.00100783594246,74000
"p.value[332,1]",0.47177380952381,0.499205617869291,0,0,0,1,1,1.00098426268587,84000
"p.value[333,1]",0.80147619047619,0.398890963535474,0,1,1,1,1,1.001000647264,84000
"p.value[334,1]",0.740714285714286,0.438245272728371,0,0,1,1,1,1.00098904799026,84000
"p.value[335,1]",0.770142857142857,0.420743323386724,0,1,1,1,1,1.00103005281377,41000
"p.value[336,1]",0.813011904761905,0.389904292491127,0,1,1,1,1,1.00098438054015,84000
"p.value[337,1]",0.623202380952381,0.484586389461263,0,0,1,1,1,1.00099234391332,84000
"p.value[338,1]",0.661357142857143,0.473251031395915,0,0,1,1,1,1.00098400600997,84000
"p.value[339,1]",0.471202380952381,0.499172979527463,0,0,0,1,1,1.00099696407896,84000
"p.value[340,1]",0.49272619047619,0.499950064797526,0,0,0,1,1,1.00098878790937,84000
"p.value[341,1]",0.773571428571429,0.418522112577717,0,1,1,1,1,1.00102352260581,47000
"p.value[342,1]",0.547488095238095,0.497742734944056,0,0,1,1,1,1.00100166200795,84000
"p.value[343,1]",0.816107142857143,0.387399097673544,0,1,1,1,1,1.00098897033467,84000
"p.value[344,1]",0.626904761904762,0.483629988633345,0,0,1,1,1,1.00100439962796,84000
"p.value[345,1]",0.599178571428571,0.490067821932875,0,0,1,1,1,1.00100914748159,70000
"p.value[346,1]",0.55122619047619,0.497371915567493,0,0,1,1,1,1.00102792359418,42000
"p.value[347,1]",0.36397619047619,0.481144759088504,0,0,0,1,1,1.00101347413231,61000
"p.value[348,1]",0.679809523809524,0.466552383415117,0,0,1,1,1,1.00098223193686,84000
"p.value[349,1]",0.666964285714286,0.471301996227431,0,0,1,1,1,1.00099379418481,84000
"p.value[350,1]",0.618833333333333,0.485676277989108,0,0,1,1,1,1.00098482889747,84000
"p.value[351,1]",0.37897619047619,0.48513507334139,0,0,0,1,1,1.00100399918611,84000
"p.value[352,1]",0.512928571428571,0.499835799314979,0,0,1,1,1,1.00102268052457,48000
"p.value[353,1]",0.361714285714286,0.480499541928662,0,0,0,1,1,1.00101496216998,58000
"p.value[354,1]",0.162238095238095,0.368671281454299,0,0,0,0,1,1.00098986035733,84000
"p.value[355,1]",0.0846904761904762,0.278422201480808,0,0,0,0,1,1.00101570284367,57000
"p.value[356,1]",0.377821428571429,0.48484553746312,0,0,0,1,1,1.00100628902067,78000
"p.value[357,1]",0.259571428571429,0.438402087236226,0,0,0,1,1,1.00098119866766,84000
"p.value[358,1]",0.424273809523809,0.494235219337641,0,0,0,1,1,1.0009844232887,84000
"p.value[359,1]",0.182202380952381,0.386013532423335,0,0,0,0,1,1.00098065782865,84000
"p.value[360,1]",0.48072619047619,0.499631356171645,0,0,0,1,1,1.00102388568272,46000
"p.value[361,1]",0.361107142857143,0.480324391219536,0,0,0,1,1,1.00100567492573,80000
"p.value[362,1]",0.712702380952381,0.45250429252974,0,0,1,1,1,1.00101023105273,68000
"p.value[363,1]",0.664761904761905,0.472076442738722,0,0,1,1,1,1.00099298839623,84000
"p.value[364,1]",0.577511904761905,0.493958307269239,0,0,1,1,1,1.00102366749201,47000
"p.value[365,1]",0.321988095238095,0.467241223292127,0,0,0,1,1,1.00098200107312,84000
"p.value[366,1]",0.196952380952381,0.397698407709423,0,0,0,0,1,1.00099419101776,84000
"p.value[367,1]",0.23827380952381,0.426030001234304,0,0,0,0,1,1.00098238286739,84000
"p.value[368,1]",0.362833333333333,0.480820192789715,0,0,0,1,1,1.00098972999741,84000
"p.value[369,1]",0.526761904761905,0.49928625872653,0,0,1,1,1,1.0010328577158,38000
"p.value[370,1]",0.478071428571429,0.499521879657329,0,0,0,1,1,1.00113542854786,13000
"p.value[371,1]",0.33725,0.472773834295034,0,0,0,1,1,1.00100038055016,84000
"p.value[372,1]",0.276690476190476,0.447364771901336,0,0,0,1,1,1.0010034253599,84000
"p.value[373,1]",0.394202380952381,0.488681600611845,0,0,0,1,1,1.00099399111729,84000
"p.value[374,1]",0.419940476190476,0.493551793197527,0,0,0,1,1,1.00098795257087,84000
"p.value[375,1]",0.315357142857143,0.464660721019469,0,0,0,1,1,1.00101177215523,64000
"p.value[376,1]",0.517321428571429,0.499702852469647,0,0,1,1,1,1.00098689614143,84000
"p.value[377,1]",0.161988095238095,0.368442082701635,0,0,0,0,1,1.00098866167893,84000
"p.value[378,1]",0.693011904761905,0.461247154295423,0,0,1,1,1,1.00099877687727,84000
"p.value[379,1]",0.598321428571429,0.490240510182143,0,0,1,1,1,1.00098675797024,84000
"p.value[380,1]",0.561440476190476,0.496213662821966,0,0,1,1,1,1.00099373714338,84000
"p.value[381,1]",0.498595238095238,0.5000010028454,0,0,0,1,1,1.00098119368159,84000
"p.value[382,1]",0.628928571428571,0.483094402581031,0,0,1,1,1,1.00098996058935,84000
"p.value[383,1]",0.444416666666667,0.496903846333655,0,0,0,1,1,1.00098554092307,84000
"p.value[384,1]",0.490690476190476,0.499916300955052,0,0,0,1,1,1.00102114903339,49000
"p.value[385,1]",0.665428571428571,0.47184323475507,0,0,1,1,1,1.00098266131185,84000
"p.value[386,1]",0.48075,0.499632274092053,0,0,0,1,1,1.00101012895525,68000
"p.value[387,1]",0.4955,0.499982725686431,0,0,0,1,1,1.0010191826009,52000
"p.value[1,2]",0.769642857142857,0.421063938428235,0,1,1,1,1,1.000990003667,84000
"p.value[2,2]",0.242809523809524,0.428783450834876,0,0,0,0,1,1.00099903653506,84000
"p.value[3,2]",0.200011904761905,0.400011309321416,0,0,0,0,1,1.00098461884371,84000
"p.value[4,2]",0.430607142857143,0.495164164976585,0,0,0,1,1,1.00100391835263,84000
"p.value[5,2]",0.651559523809524,0.476479184759899,0,0,1,1,1,1.00099848983896,84000
"p.value[6,2]",0.72397619047619,0.447031369270899,0,0,1,1,1,1.00098731604873,84000
"p.value[7,2]",0.775857142857143,0.41701907274273,0,1,1,1,1,1.0010622764771,25000
"p.value[8,2]",0.328202380952381,0.469561713674708,0,0,0,1,1,1.00101115756978,66000
"p.value[9,2]",0.294404761904762,0.455777435910679,0,0,0,1,1,1.00101538424011,58000
"p.value[10,2]",0.634595238095238,0.481546345059549,0,0,1,1,1,1.00101629361519,56000
"p.value[11,2]",0.564630952380952,0.495808195264612,0,0,1,1,1,1.00098629672797,84000
"p.value[12,2]",0.435678571428571,0.495848445393268,0,0,0,1,1,1.00098986052818,84000
"p.value[13,2]",0.325107142857143,0.46841765616268,0,0,0,1,1,1.00098349419337,84000
"p.value[14,2]",0.472940476190476,0.499270217097041,0,0,0,1,1,1.00099765091116,84000
"p.value[15,2]",0.174428571428571,0.379479853539963,0,0,0,0,1,1.00098552742555,84000
"p.value[16,2]",0.21825,0.413060490337915,0,0,0,0,1,1.0010562155453,26000
"p.value[17,2]",0.772333333333333,0.419328807559169,0,1,1,1,1,1.00102904265143,41000
"p.value[18,2]",0.337940476190476,0.473010966370348,0,0,0,1,1,1.00103153981172,39000
"p.value[19,2]",0.365809523809524,0.481659296550043,0,0,0,1,1,1.00108835887859,19000
"p.value[20,2]",0.219214285714286,0.413716594166849,0,0,0,0,1,1.00100948604304,69000
"p.value[21,2]",0.321369047619048,0.467004902761853,0,0,0,1,1,1.00098571797853,84000
"p.value[22,2]",0.41827380952381,0.493278548592253,0,0,0,1,1,1.00100344025797,84000
"p.value[23,2]",0.4145,0.492638446731562,0,0,0,1,1,1.00099368845252,84000
"p.value[24,2]",0.577821428571429,0.493909636859652,0,0,1,1,1,1.00099545317383,84000
"p.value[25,2]",0.508761904761905,0.499926198890296,0,0,1,1,1,1.00100032750255,84000
"p.value[26,2]",0.563345238095238,0.495974101407241,0,0,1,1,1,1.0010010060439,84000
"p.value[27,2]",0.584714285714286,0.492774167937163,0,0,1,1,1,1.00099625770584,84000
"p.value[28,2]",0.547845238095238,0.497708531336572,0,0,1,1,1,1.00101406977357,60000
"p.value[29,2]",0.427785714285714,0.49476055934337,0,0,0,1,1,1.00101301132633,62000
"p.value[30,2]",0.615309523809524,0.486524954810872,0,0,1,1,1,1.00100009720744,84000
"p.value[31,2]",0.451916666666667,0.497685585241569,0,0,0,1,1,1.00099486936854,84000
"p.value[32,2]",0.455809523809524,0.49804633799687,0,0,0,1,1,1.00100177363346,84000
"p.value[33,2]",0.695464285714286,0.460213248824875,0,0,1,1,1,1.00100001865741,84000
"p.value[34,2]",0.283714285714286,0.450802516759018,0,0,0,1,1,1.00098166190431,84000
"p.value[35,2]",0.377916666666667,0.484869527309559,0,0,0,1,1,1.00099787698602,84000
"p.value[36,2]",0.188916666666667,0.391444739237599,0,0,0,0,1,1.00100670463596,77000
"p.value[37,2]",0.540595238095238,0.498352268230951,0,0,1,1,1,1.0010607103003,25000
"p.value[38,2]",0.397380952380952,0.48935894997953,0,0,0,1,1,1.00099872069639,84000
"p.value[39,2]",0.4355,0.495825248145485,0,0,0,1,1,1.00101110656219,66000
"p.value[40,2]",0.883761904761905,0.320512126769291,0,1,1,1,1,1.00102408181715,46000
"p.value[41,2]",0.374261904761905,0.483934623078841,0,0,0,1,1,1.00102168887875,49000
"p.value[42,2]",0.63277380952381,0.482051741891129,0,0,1,1,1,1.00098797657647,84000
"p.value[43,2]",0.889702380952381,0.313262226469606,0,1,1,1,1,1.00099922697055,84000
"p.value[44,2]",0.280369047619048,0.449182197684098,0,0,0,1,1,1.00098809167356,84000
"p.value[45,2]",0.450452380952381,0.497541938379549,0,0,0,1,1,1.00105796936687,26000
"p.value[46,2]",0.672964285714286,0.469133217688205,0,0,1,1,1,1.00101200494169,64000
"p.value[47,2]",0.215214285714286,0.410973366098629,0,0,0,0,1,1.00099101403437,84000
"p.value[48,2]",0.680607142857143,0.466244193368185,0,0,1,1,1,1.00099054167267,84000
"p.value[49,2]",0.684654761904762,0.464655990175277,0,0,1,1,1,1.000980731179,84000
"p.value[50,2]",0.87122619047619,0.334951416072471,0,1,1,1,1,1.00098533373206,84000
"p.value[51,2]",0.881595238095238,0.323088713757209,0,1,1,1,1,1.00100669115831,77000
"p.value[52,2]",0.504476190476191,0.499982939415135,0,0,1,1,1,1.00101876487575,52000
"p.value[53,2]",0.45622619047619,0.498083132633642,0,0,0,1,1,1.00100204156351,84000
"p.value[54,2]",0.70497619047619,0.456056177873306,0,0,1,1,1,1.00098506498759,84000
"p.value[55,2]",0.301547619047619,0.458932631074847,0,0,0,1,1,1.00100783539629,74000
"p.value[56,2]",0.812690476190476,0.390162117996806,0,1,1,1,1,1.0010134857973,61000
"p.value[57,2]",0.969738095238095,0.171308117860302,0,1,1,1,1,1.00098521977602,84000
"p.value[58,2]",0.664880952380952,0.472034875961915,0,0,1,1,1,1.00099480896761,84000
"p.value[59,2]",0.482940476190476,0.499711862385362,0,0,0,1,1,1.00098912974304,84000
"p.value[60,2]",0.437428571428571,0.49607231926661,0,0,0,1,1,1.00100986211109,68000
"p.value[61,2]",0.448726190476191,0.497367008741824,0,0,0,1,1,1.00098352229405,84000
"p.value[62,2]",0.646440476190476,0.47807730322677,0,0,1,1,1,1.00098574560032,84000
"p.value[63,2]",0.204047619047619,0.403006354428892,0,0,0,0,1,1.00099311283463,84000
"p.value[64,2]",0.357190476190476,0.479174470667973,0,0,0,1,1,1.00098712348656,84000
"p.value[65,2]",0.689785714285714,0.462583970842917,0,0,1,1,1,1.00099430709186,84000
"p.value[66,2]",0.261511904761905,0.439460723552753,0,0,0,1,1,1.00103645463522,36000
"p.value[67,2]",0.454047619047619,0.49788686443013,0,0,0,1,1,1.00102702571923,43000
"p.value[68,2]",0.600535714285714,0.489791206588063,0,0,1,1,1,1.00100653981241,77000
"p.value[69,2]",0.520714285714286,0.499573707760005,0,0,1,1,1,1.00099051459473,84000
"p.value[70,2]",0.573952380952381,0.494503747680443,0,0,1,1,1,1.00101701790955,55000
"p.value[71,2]",0.890702380952381,0.312014115834759,0,1,1,1,1,1.00101903155685,52000
"p.value[72,2]",0.799714285714286,0.400216508609059,0,1,1,1,1,1.00099647958706,84000
"p.value[73,2]",0.637904761904762,0.480609016213527,0,0,1,1,1,1.00098586133107,84000
"p.value[74,2]",0.538440476190476,0.498523107212329,0,0,1,1,1,1.00098288211706,84000
"p.value[75,2]",0.221666666666667,0.415370448533827,0,0,0,0,1,1.00098483233072,84000
"p.value[76,2]",0.0675595238095238,0.250990008773956,0,0,0,0,1,1.00098163173425,84000
"p.value[77,2]",0.573797619047619,0.494526867635774,0,0,1,1,1,1.00101513496129,58000
"p.value[78,2]",0.807083333333333,0.394590521908874,0,1,1,1,1,1.00098281589225,84000
"p.value[79,2]",0.397285714285714,0.489338968545022,0,0,0,1,1,1.00098646065515,84000
"p.value[80,2]",0.483583333333333,0.49973339499478,0,0,0,1,1,1.00107354498644,22000
"p.value[81,2]",0.583321428571429,0.493011595317393,0,0,1,1,1,1.00099748236309,84000
"p.value[82,2]",0.561142857142857,0.496250423415881,0,0,1,1,1,1.00102295856849,47000
"p.value[83,2]",0.797952380952381,0.401529946635987,0,1,1,1,1,1.0009972594881,84000
"p.value[84,2]",0.602702380952381,0.489341467282639,0,0,1,1,1,1.0010458944453,31000
"p.value[85,2]",0.462202380952381,0.498572260772878,0,0,0,1,1,1.00099954774385,84000
"p.value[86,2]",0.478738095238095,0.499550700379821,0,0,0,1,1,1.00099309869518,84000
"p.value[87,2]",0.492595238095238,0.499948142385077,0,0,0,1,1,1.00103775302695,35000
"p.value[88,2]",0.793238095238095,0.404985644240974,0,1,1,1,1,1.00098531023445,84000
"p.value[89,2]",0.354547619047619,0.478378855339934,0,0,0,1,1,1.00098485391469,84000
"p.value[90,2]",0.744428571428571,0.43618452337622,0,0,1,1,1,1.0010351518581,37000
"p.value[91,2]",0.776404761904762,0.416656302355424,0,1,1,1,1,1.00098717951255,84000
"p.value[92,2]",0.605095238095238,0.48883313683285,0,0,1,1,1,1.00098695480321,84000
"p.value[93,2]",0.609511904761905,0.487862661173733,0,0,1,1,1,1.00099679692967,84000
"p.value[94,2]",0.655345238095238,0.475258399122208,0,0,1,1,1,1.001100039399,17000
"p.value[95,2]",0.582309523809524,0.493181546554744,0,0,1,1,1,1.00099261449558,84000
"p.value[96,2]",0.490964285714286,0.499921324931522,0,0,0,1,1,1.00098889669916,84000
"p.value[97,2]",0.622797619047619,0.484689118368736,0,0,1,1,1,1.00098319745002,84000
"p.value[98,2]",0.334619047619048,0.471859927527366,0,0,0,1,1,1.00099485389262,84000
"p.value[99,2]",0.191833333333333,0.393745033253904,0,0,0,0,1,1.00100536314415,81000
"p.value[100,2]",0.901035714285714,0.298615835869165,0,1,1,1,1,1.0010021335639,84000
"p.value[101,2]",0.426047619047619,0.494503747680443,0,0,0,1,1,1.00098550867559,84000
"p.value[102,2]",0.339083333333333,0.47340098684641,0,0,0,1,1,1.0010363557501,36000
"p.value[103,2]",0.687678571428571,0.463442888307812,0,0,1,1,1,1.0009852284903,84000
"p.value[104,2]",0.316119047619048,0.464962760924295,0,0,0,1,1,1.00098885351387,84000
"p.value[105,2]",0.348488095238095,0.476494329089086,0,0,0,1,1,1.0010128324921,62000
"p.value[106,2]",0.427559523809524,0.494727491820258,0,0,0,1,1,1.00102373199579,46000
"p.value[107,2]",0.676011904761905,0.467998308535202,0,0,1,1,1,1.00101770841623,54000
"p.value[108,2]",0.0742261904761905,0.262140193768211,0,0,0,0,1,1.00100705271206,76000
"p.value[109,2]",0.460678571428571,0.498454394176587,0,0,0,1,1,1.001000240741,84000
"p.value[110,2]",0.308714285714286,0.461965708828063,0,0,0,1,1,1.00099192670228,84000
"p.value[111,2]",0.460369047619048,0.498429879864056,0,0,0,1,1,1.00115228662068,12000
"p.value[112,2]",0.819404761904762,0.38468475374951,0,1,1,1,1,1.00098993019345,84000
"p.value[113,2]",0.428821428571429,0.494910625143997,0,0,0,1,1,1.00098079764348,84000
"p.value[114,2]",0.620333333333333,0.485306802683075,0,0,1,1,1,1.00106646526441,23000
"p.value[115,2]",0.793321428571429,0.404925291256361,0,1,1,1,1,1.00099299823814,84000
"p.value[116,2]",0.576880952380952,0.494056904638342,0,0,1,1,1,1.00098331362749,84000
"p.value[117,2]",0.426869047619048,0.494625895360035,0,0,0,1,1,1.00109130207413,18000
"p.value[118,2]",0.60475,0.488907233632934,0,0,1,1,1,1.00099762410587,84000
"p.value[119,2]",0.488571428571429,0.499872346130573,0,0,0,1,1,1.00098719847576,84000
"p.value[120,2]",0.633619047619048,0.48181813351984,0,0,1,1,1,1.00098540977323,84000
"p.value[121,2]",0.488773809523809,0.49987693222728,0,0,0,1,1,1.00101999378322,51000
"p.value[122,2]",0.541607142857143,0.498268804241192,0,0,1,1,1,1.00098264328529,84000
"p.value[123,2]",0.268630952380952,0.443250158196015,0,0,0,1,1,1.00099373864964,84000
"p.value[124,2]",0.459928571428571,0.498394660607653,0,0,0,1,1,1.00100793514971,73000
"p.value[125,2]",0.574392857142857,0.494437673672583,0,0,1,1,1,1.00099696745503,84000
"p.value[126,2]",0.731154761904762,0.443361947133053,0,0,1,1,1,1.00099798867766,84000
"p.value[127,2]",0.344785714285714,0.475301183387365,0,0,0,1,1,1.00098736794664,84000
"p.value[128,2]",0.428285714285714,0.494833281241477,0,0,0,1,1,1.00101771223329,54000
"p.value[129,2]",0.356928571428571,0.479096335683965,0,0,0,1,1,1.00099022084601,84000
"p.value[130,2]",0.405404761904762,0.490973126176424,0,0,0,1,1,1.00100448836014,84000
"p.value[131,2]",0.439547619047619,0.496335010206554,0,0,0,1,1,1.00100058942711,84000
"p.value[132,2]",0.480511904761905,0.499623043752572,0,0,0,1,1,1.00100256788245,84000
"p.value[133,2]",0.629071428571429,0.483056253684274,0,0,1,1,1,1.00100424698761,84000
"p.value[134,2]",0.427630952380952,0.494737945606881,0,0,0,1,1,1.00099969261899,84000
"p.value[135,2]",0.837809523809524,0.368627648607841,0,1,1,1,1,1.00099007551922,84000
"p.value[136,2]",0.535821428571429,0.498718143047692,0,0,1,1,1,1.00098412149756,84000
"p.value[137,2]",0.563130952380952,0.496001423012257,0,0,1,1,1,1.00098492566275,84000
"p.value[138,2]",0.65722619047619,0.474639449439405,0,0,1,1,1,1.00099069782865,84000
"p.value[139,2]",0.52127380952381,0.49955019354054,0,0,1,1,1,1.00099244382537,84000
"p.value[140,2]",0.89247619047619,0.30977989336446,0,1,1,1,1,1.00099430774632,84000
"p.value[141,2]",0.77922619047619,0.414770759076963,0,1,1,1,1,1.00099161306467,84000
"p.value[142,2]",0.639119047619048,0.480258926420602,0,0,1,1,1,1.00099932429871,84000
"p.value[143,2]",0.698380952380952,0.458963512101806,0,0,1,1,1,1.00102634734847,44000
"p.value[144,2]",0.696988095238095,0.459563058348697,0,0,1,1,1,1.0009861663015,84000
"p.value[145,2]",0.532071428571429,0.498973333405895,0,0,1,1,1,1.00101891480866,52000
"p.value[146,2]",0.268964285714286,0.443423995174357,0,0,0,1,1,1.00100947174266,69000
"p.value[147,2]",0.457321428571429,0.498178175036214,0,0,0,1,1,1.0009881075316,84000
"p.value[148,2]",0.268380952380952,0.443119571153233,0,0,0,1,1,1.00098076752513,84000
"p.value[149,2]",0.733035714285714,0.442376181083243,0,0,1,1,1,1.00101549796884,57000
"p.value[150,2]",0.463130952380952,0.498641788632801,0,0,0,1,1,1.00098830359317,84000
"p.value[151,2]",0.629190476190476,0.48302442836011,0,0,1,1,1,1.00099243440534,84000
"p.value[152,2]",0.331690476190476,0.470823261083889,0,0,0,1,1,1.00099238615461,84000
"p.value[153,2]",0.612892857142857,0.487091395229322,0,0,1,1,1,1.00099788022361,84000
"p.value[154,2]",0.502738095238095,0.499995478950682,0,0,1,1,1,1.00098264413997,84000
"p.value[155,2]",0.837059523809524,0.369313553947792,0,1,1,1,1,1.00099097657022,84000
"p.value[156,2]",0.59925,0.490053360825033,0,0,1,1,1,1.00099853713054,84000
"p.value[157,2]",0.489869047619048,0.499900328873555,0,0,0,1,1,1.00098241329293,84000
"p.value[158,2]",0.533380952380952,0.498887437182534,0,0,1,1,1,1.0009913398094,84000
"p.value[159,2]",0.528726190476191,0.499177095210485,0,0,1,1,1,1.00105616531027,27000
"p.value[160,2]",0.46497619047619,0.49877479325743,0,0,0,1,1,1.00098600024748,84000
"p.value[161,2]",0.663797619047619,0.472411893177682,0,0,1,1,1,1.000982970439,84000
"p.value[162,2]",0.714059523809524,0.451863863339443,0,0,1,1,1,1.00098230043168,84000
"p.value[163,2]",0.386261904761905,0.48689471953541,0,0,0,1,1,1.00098896211502,84000
"p.value[164,2]",0.585345238095238,0.492665281755598,0,0,1,1,1,1.00098750903308,84000
"p.value[165,2]",0.619261904761905,0.485571215137636,0,0,1,1,1,1.00100071529084,84000
"p.value[166,2]",0.380345238095238,0.485474555186775,0,0,0,1,1,1.00098372003619,84000
"p.value[167,2]",0.468428571428571,0.499005219669688,0,0,0,1,1,1.00101017579946,68000
"p.value[168,2]",0.310940476190476,0.462881245202113,0,0,0,1,1,1.00105182971597,28000
"p.value[169,2]",0.390285714285714,0.487817187514046,0,0,0,1,1,1.00103396424969,38000
"p.value[170,2]",0.405452380952381,0.490982298598837,0,0,0,1,1,1.00099028927165,84000
"p.value[171,2]",0.455845238095238,0.498049505588279,0,0,0,1,1,1.00098093390602,84000
"p.value[172,2]",0.536238095238095,0.498688039806359,0,0,1,1,1,1.00104689367772,30000
"p.value[173,2]",0.554535714285714,0.497019915784423,0,0,1,1,1,1.00103806518209,35000
"p.value[174,2]",0.49522619047619,0.499980186304652,0,0,0,1,1,1.00098207222128,84000
"p.value[175,2]",0.457095238095238,0.498158745498897,0,0,0,1,1,1.00099883485499,84000
"p.value[176,2]",0.48547619047619,0.499791989403182,0,0,0,1,1,1.00103103456074,40000
"p.value[177,2]",0.661345238095238,0.473255090261102,0,0,1,1,1,1.00100617545732,78000
"p.value[178,2]",0.393511904761905,0.488531602662778,0,0,0,1,1,1.00106153355564,25000
"p.value[179,2]",0.292952380952381,0.455119489062686,0,0,0,1,1,1.00100364955042,84000
"p.value[180,2]",0.805047619047619,0.396166402588344,0,1,1,1,1,1.00104973055409,29000
"p.value[181,2]",0.333607142857143,0.471504044215575,0,0,0,1,1,1.00098646616505,84000
"p.value[182,2]",0.660357142857143,0.473590811601101,0,0,1,1,1,1.00098864632575,84000
"p.value[183,2]",0.611857142857143,0.48733028518998,0,0,1,1,1,1.00100541511095,81000
"p.value[184,2]",0.6095,0.487865333348391,0,0,1,1,1,1.00098862381087,84000
"p.value[185,2]",0.43272619047619,0.495456513630874,0,0,0,1,1,1.00098209872577,84000
"p.value[186,2]",0.943928571428571,0.230060977928165,0,1,1,1,1,1.00098266976704,84000
"p.value[187,2]",0.264404761904762,0.441018366091137,0,0,0,1,1,1.00101494859795,58000
"p.value[188,2]",0.502690476190476,0.499995737459431,0,0,1,1,1,1.00101791169266,54000
"p.value[189,2]",0.546904761904762,0.497798044738127,0,0,1,1,1,1.00099662851196,84000
"p.value[190,2]",0.702345238095238,0.457229585018874,0,0,1,1,1,1.00103109221327,40000
"p.value[191,2]",0.575797619047619,0.494224269715304,0,0,1,1,1,1.00100084742277,84000
"p.value[192,2]",0.477011904761905,0.499474240989518,0,0,0,1,1,1.00105265647216,28000
"p.value[193,2]",0.499916666666667,0.500002969272563,0,0,0,1,1,1.00099648429279,84000
